route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"261","24","109B","JNAMBA109","B - Alvarez Jonte y Gvilan - Correo Central: a Correo Central",3
"262","24","109C","JNAMBA109","C-Expreso - Est. Liniers - Correo Central: a Correo Central",3
"263","24","109C","JNAMBA109","C-Expreso - Est. Liniers - Correo Central: C-Expreso - Est. Liniers",3
"82","19","110A","JNAMBA110","Fac. de Derecho - Villa Martelli x Saavedra: a Fac. de Derecho x Saavedra",3
"81","19","110A","JNAMBA110","Fac. de Derecho - Villa Martelli x Saavedra: a Villa Martelli x Saavedra",3
"84","19","110B","JNAMBA110","Fac. de Derecho - Villa Martelli x Constituyentes: a Fac. de Derecho x Constituyentes",3
"83","19","110B","JNAMBA110","Fac. de Derecho - Villa Martelli x Constituyentes: a Villa Martelli x Constituyentes",3
"488","22","111A","JNAMBA111","Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Carlos Calvo y Azopardo x Villa Concepción",3
"487","22","111A","JNAMBA111","Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin",3
"510","22","111B","JNAMBA111","Carlos Calvo y Azopardo x Av. De los Constituyentes - Italia Partido Gral. San Martin: a CarlosCalvo y Azopardo x Avde losConstituyentes",3
"509","22","111B","JNAMBA111","Carlos Calvo y Azopardo x Av. De los Constituyentes - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin",3
"508","22","111C","JNAMBA111","Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Carlos Calvo y Azopardo x Villa Concepción",3
"507","22","111C","JNAMBA111","Carlos Calvo y Azopardo x Villa Concepción - Italia Partido Gral. San Martin: a Italia Partido Gral. San Martin",3
"506","22","111D","JNAMBA111","Carlos Calvo y Azopardo - Chacarita: a Carlos Calvo y Azopardo",3
"505","22","111D","JNAMBA111","Carlos Calvo y Azopardo - Chacarita: a Chacarita",3
"503","22","111E","JNAMBA111","Carlos Calvo y Azopardo - Av. De los Constituyentes y Av. Gral Paz: a Av. De los Constituyentes y Av. Gral Paz",3
"504","22","111E","JNAMBA111","Carlos Calvo y Azopardo - Av. De los Constituyentes y Av. Gral Paz: a Carlos Calvo y Azopardo",3
"493","22","111F","JNAMBA111","Carlos Calvo y Azopardo x Paraguay - Av. De los Constituyentes y Av. Gral Paz: a Av. De los Constituyentes y Av. Gral Paz",3
"494","22","111F","JNAMBA111","Carlos Calvo y Azopardo x Paraguay - Av. De los Constituyentes y Av. Gral Paz: a Carlos Calvo y Azopardo x Paraguay",3
"180","30","113A","JNAMBA113","Est. Belgrano - San Justo: a Boyaca",3
"181","30","113A","JNAMBA113","Est. Belgrano - San Justo: a Gavilan",3
"182","30","113B","JNAMBA113","Est. Belgrano x José Aritgas - San Justo: a Artigas",3
"1453","25","114A","JNAMBA114","A - Est. Belgrano - Term. Pte. La Noria: A - Est. Belgrano",3
"1452","25","114A","JNAMBA114","A - Est. Belgrano - Term. Pte. La Noria: a Term. Pte. La Noria",3
"1454","25","114B","JNAMBA114","B - Est. Belgrano - Term. Pte. La Noria x Pque. de la Ciudad: a Term. Pte. La Noria x Pque. de la Ciudad",3
"1455","25","114B","JNAMBA114","B - Est. Belgrano - Term. Pte. La Noria x Pque. de la Ciudad: B - Est. Belgrano",3
"1456","25","114C","JNAMBA114","C - Est. Belgrano - Av. Cnel. Roca y Saladillo: Av. Cnel. Roca y Saladillo",3
"1457","25","114C","JNAMBA114","C - Est. Belgrano - Av. Cnel. Roca y Saladillo: C - Est. Belgrano",3
"1757","7","115A","JNAMBA115","Retiro - Bº Gral. Manuel Savio: a B° Gral. Manuel Savio",3
"1758","7","115A","JNAMBA115","Retiro - Bº Gral. Manuel Savio: a Retiro",3
"1853","7","115B","JNAMBA115","Retiro - Pza. Miserere: a Pza. Miserere",3
"1854","7","115B","JNAMBA115","Retiro - Pza. Miserere: a Retiro",3
"511","21","117A","JNAMBA117","Est. Rivadavia - Est. Ing. Budge: a Est.Rivadavia",3
"514","21","117B","JNAMBA117","Iparraguirre y Juan XXIII - Est. Liniers: a Est.Rivadavia x Baradero",3
"513","21","117B","JNAMBA117","Iparraguirre y Juan XXIII - Est. Liniers: a Villa Albertina - Sta Marta x Baradero",3
"512","21","117C","JNAMBA117","Est. Liniers - Est. Rivadavia: a Liniers",3
"1733","42","118A","JNAMBA118","Pque. Patricios - Est. Belgrano: A - Bcas. de Belgrano",3
"1734","42","118A","JNAMBA118","Pque. Patricios - Est. Belgrano: A - Pque. Patricios",3
"1735","42","118B","JNAMBA118","Pza. Miserere - Est. Belgrano: B - Bcas. de Belgrano",3
"1736","42","118B","JNAMBA118","Pza. Miserere - Est. Belgrano: B - Pza. Miserere",3
"1924","83","119A","JNAMBA119","Estación Chacarita - Estación Lanús: Centro Transbordo Chacarita",3
"1925","83","119A","JNAMBA119","Estación Chacarita - Estación Lanús: Est. Lanus",3
"599","92","123A","JNAMBA123","Chacarita - El Palomar: a Chacarita",3
"598","92","123A","JNAMBA123","Chacarita - El Palomar: a El Palomar",3
"600","6","124A","JNAMBA124","Fac. de Derecho - 9 de Julio y C. Pellegrini: a 9 de Julio y C. Pellegrini",3
"601","6","124A","JNAMBA124","Fac. de Derecho - 9 de Julio y C. Pellegrini: a Fac. de Derecho",3
"602","6","124B","JNAMBA124","Fac. de Derecho - Baigorria y Av. Nazca: a Baigorria y Av. Nazca",3
"603","6","124B","JNAMBA124","Fac. de Derecho - Baigorria y Av. Nazca: a Fac. de Derecho",3
"1900","43","126A","JNAMBA126","Retiro - Av. Mons. Rodolfo Bufano: a Cement. de Villegas",3
"1901","43","126A","JNAMBA126","Retiro - Av. Mons. Rodolfo Bufano: a Tribunales de Retiro/Htal. Ferroviario",3
"1902","43","126B","JNAMBA126","Retiro - Peribebuy y Mocoretá: a Tablada",3
"1903","43","126B","JNAMBA126","Retiro - Peribebuy y Mocoretá: a Tribunales de Retiro/Htal. Ferroviario",3
"1905","43","126C","JNAMBA126","Av. Directorio y Av. José María Moreno - Av. Mons. Rodolfo Bufano: a Av. Directorio y Av. José Marí­a Moreno",3
"1904","43","126C","JNAMBA126","Av. Directorio y Av. José María Moreno - Av. Mons. Rodolfo Bufano: a Av. Mons. Rodolfo Bufano",3
"1907","43","126D","JNAMBA126","Av. Directorio y Av. José María Moreno - Peribebuy y Mocoretá: a Av. Directorio y Av. José Marí­a Moreno",3
"1906","43","126D","JNAMBA126","Av. Directorio y Av. José María Moreno - Peribebuy y Mocoretá: a Peribebuy y Mocoretá",3
"1909","43","126E","JNAMBA126","Expreso x Autop. - Retiro - Av. Mons. Rodolfo Bufano: a Cement. de Villegas",3
"1908","43","126E","JNAMBA126","Expreso x Autop. - Retiro - Av. Mons. Rodolfo Bufano: Expreso x Autop.",3
"1911","43","126F","JNAMBA126","Expreso x Autop. - Retiro - Peribebuy y Mocoretá: a Tablada",3
"1910","43","126F","JNAMBA126","Expreso x Autop. - Retiro - Peribebuy y Mocoretá: Expreso x Autop.",3
"515","22","127A","JNAMBA127","Pza. Martin Fierro - colectora Panamericana y Ruta 202: a Panamericana y Ruta 202",3
"516","22","127A","JNAMBA127","Pza. Martin Fierro - colectora Panamericana y Ruta 202: a Pza Martí­n Fierro",3
"1544","31","128A","JNAMBA128","Pza. Italia - Valentín Alsina: a Pza. Italia",3
"1543","31","128A","JNAMBA128","Pza. Italia - Valentín Alsina: a Valentin Alsina",3
"1459","25","129A","JNAMBA129","A - Pza. de Miserere - Term. Ómnibus La Plata: A - Pza. de Miserere",3
"1458","25","129A","JNAMBA129","A - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1460","25","129B","JNAMBA129","B - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1461","25","129B","JNAMBA129","B - Pza. de Miserere - Term. Ómnibus La Plata: B - Pza. de Miserere",3
"1462","25","129C","JNAMBA129","C - Pza. de Miserere - Rotonda Gutiérrez: a Rotonda Gutiérrez",3
"1463","25","129C","JNAMBA129","C - Pza. de Miserere - Rotonda Gutiérrez: C - Pza. de Miserere",3
"1464","25","129D","JNAMBA129","D - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1465","25","129D","JNAMBA129","D - Pza. de Miserere - Term. Ómnibus La Plata: D - Pza. de Miserere",3
"1466","25","129E","JNAMBA129","E - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1467","25","129E","JNAMBA129","E - Pza. de Miserere - Term. Ómnibus La Plata: E - Pza. de Miserere",3
"1468","25","129F","JNAMBA129","F - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1469","25","129F","JNAMBA129","F - Pza. de Miserere - Term. Ómnibus La Plata: F - Pza. de Miserere",3
"1470","25","129G","JNAMBA129","G - Pza. de Miserere - Bº El Rocío: a B° El Rocí­o",3
"1471","25","129G","JNAMBA129","G - Pza. de Miserere - Bº El Rocío: a G - Pza. de Miserere",3
"1472","25","129H","JNAMBA129","H - Pza. de Miserere - Ing. Allan: a Ing. Allan",3
"1473","25","129H","JNAMBA129","H - Pza. de Miserere - Ing. Allan: H - Pza. de Miserere",3
"1474","25","129I","JNAMBA129","I - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1475","25","129I","JNAMBA129","I - Pza. de Miserere - Term. Ómnibus La Plata: I - Pza. de Miserere",3
"1476","25","129J","JNAMBA129","J - Pza. Constitución - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1477","25","129J","JNAMBA129","J - Pza. Constitución - Term. Ómnibus La Plata: J - Pza. Constitución",3
"1478","25","129K","JNAMBA129","K - Pza. Constitución - Bº Marítimo: a B° Marí­timo",3
"1479","25","129K","JNAMBA129","K - Pza. Constitución - Bº Marítimo: K - Pza. Constitución",3
"1480","25","129L","JNAMBA129","L - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1481","25","129L","JNAMBA129","L - Retiro - Term. Ómnibus La Plata: L - Retiro",3
"1482","25","129M","JNAMBA129","M - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1483","25","129M","JNAMBA129","M - Retiro - Term. Ómnibus La Plata: M - Retiro",3
"1484","25","129N","JNAMBA129","N - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1485","25","129N","JNAMBA129","N - Retiro - Term. Ómnibus La Plata: N - Retiro",3
"1486","25","129Ñ","JNAMBA129","Ñ - Retiro - Est. Fcio. Varela: Est. Fcio. Varela",3
"1487","25","129Ñ","JNAMBA129","Ñ - Retiro - Est. Fcio. Varela: í‘ - Retiro",3
"1488","25","129O","JNAMBA129","O - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1489","25","129O","JNAMBA129","O - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: O - Est. Marcelo T. de Alvear",3
"1490","25","129P","JNAMBA129","P-Expreso - Pza. de Miserere - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1491","25","129P","JNAMBA129","P-Expreso - Pza. de Miserere - Term. Ómnibus La Plata: P-Expreso - Pza. de Miserere",3
"1492","25","129Q","JNAMBA129","Q-Expreso - Retiro - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1493","25","129Q","JNAMBA129","Q-Expreso - Retiro - Term. Ómnibus La Plata: Q-Expreso - Retiro",3
"1494","25","129R","JNAMBA129","R-Expreso - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: a Term. Ómnibus La Plata",3
"1495","25","129R","JNAMBA129","R-Expreso - Est. Marcelo T. de Alvear - Term. Ómnibus La Plata: R-Expreso - Est. Marcelo T. de Alvear",3
"183","32","130A","JNAMBA130","La Boca - Est. Boulogne: a Est. Bulogne",3
"184","32","130A","JNAMBA130","La Boca - Est. Boulogne: a La Boca x Munro",3
"185","32","130B","JNAMBA130","La Boca - Est. Boulogne x Au. Ing. Pascual Palazzo: a Est. Bulogne",3
"186","32","130B","JNAMBA130","La Boca - Est. Boulogne x Au. Ing. Pascual Palazzo: a La Boca x Autop.",3
"2031","12","132A","JNAMBA132","Cement. de Flores x Av. Carabobo - Retiro: a Cement. de Flores x Av. Carabobo",3
"2030","12","132A","JNAMBA132","Cement. de Flores x Av. Carabobo - Retiro: a Retiro",3
"2035","12","132B","JNAMBA132","Cement. de Flores x Pza. Pueyrredon - Retiro: a Cement. de Flores x Pza. Pueyrredon",3
"2034","12","132B","JNAMBA132","Cement. de Flores x Pza. Pueyrredon - Retiro: a Retiro",3
"2033","12","132C","JNAMBA132","Pza. Miserere - Retiro: a Pza. Miserere",3
"2032","12","132C","JNAMBA132","Pza. Miserere - Retiro: a Retiro",3
"1636","430","133A","JNAMBA133","A - Barracas - Florida: A - Barracas",3
"1635","430","133A","JNAMBA133","A - Barracas - Florida: A - Florida",3
"1638","430","133B","JNAMBA133","B - Barracas - Nazca y Gaona: B - Barracas",3
"1637","430","133B","JNAMBA133","B - Barracas - Nazca y Gaona: B - Nazca y Gaona",3
"1640","430","133C","JNAMBA133","C - Est. Gral. Urquiza - Florida: C - Est. Gral. Urquiza",3
"1639","430","133C","JNAMBA133","C - Est. Gral. Urquiza - Florida: C - Florida",3
"1642","430","133D","JNAMBA133","D - Barracas - Est. Transf. Vte. López: D - Barracas",3
"1641","430","133D","JNAMBA133","D - Barracas - Est. Transf. Vte. López: D - Est. Transf. Vte. López",3
"187","7","134A","JNAMBA134","Bº Nicolas Avellaneda - Est. Devoto: a B° Nicolas Avellaneda",3
"188","7","134A","JNAMBA134","Bº Nicolas Avellaneda - Est. Devoto: a Est. Devoto",3
"284","7","134B","JNAMBA134","Pedernera y Av. Rivadavia - Cantilo y Sanabria: a Pedernera y Av. Rivadavia",3
"1703","10","135A","JNAMBA135","Pte. Uriburu - Posadas: a Htal. Posadas",3
"1704","10","135A","JNAMBA135","Pte. Uriburu - Posadas: a Pte. Alsina",3
"1378","77","136A","JNAMBA136","Ramal A - Pra. Junta - Navarro: Ramal A - a Navarro",3
"1379","77","136A","JNAMBA136","Ramal A - Pra. Junta - Navarro: Ramal A - Pra. Junta",3
"1380","77","136B","JNAMBA136","Ramal B - Pra. Junta - Marcos Paz: Ramal B - a Marcos Paz",3
"1381","77","136B","JNAMBA136","Ramal B - Pra. Junta - Marcos Paz: Ramal B - Pra. Junta",3
"1382","77","136C","JNAMBA136","Ramal C - Pra. Junta - Bº Pque. San Martín: Ramal C - a B° Pque. San Martí­n",3
"1383","77","136C","JNAMBA136","Ramal C - Pra. Junta - Bº Pque. San Martín: Ramal C - Pra. Junta",3
"1384","77","136D","JNAMBA136","Ramal D - Liniers - Marcos Paz: Ramal D - a Marcos Paz",3
"1385","77","136D","JNAMBA136","Ramal D - Liniers - Marcos Paz: Ramal D - Liniers",3
"1747","77","136E","JNAMBA136","Ramal F - Pra. Junta - Est. Central Merlo: Ramal F - a Est. Central Merlo",3
"1748","77","136E","JNAMBA136","Ramal F - Pra. Junta - Est. Central Merlo: Ramal F - Pra. Junta",3
"1628","430","140A","JNAMBA140","A - CCK - Est. Boulogne (Línea Mitre): A - CCK",3
"1627","430","140A","JNAMBA140","A - CCK - Est. Boulogne (Línea Mitre): A - Est. Boulogne (Lí­nea Mitre)",3
"1631","430","140B","JNAMBA140","B - CCK - Alvarez Thomas y Lacroze: B - Alvarez Thomas y Lacroze",3
"1632","430","140B","JNAMBA140","B - CCK - Alvarez Thomas y Lacroze: B - CCK",3
"1630","430","140C","JNAMBA140","C - CCK - Est. Gral. Urquiza (Línea Mitre): C - CCK",3
"1629","430","140C","JNAMBA140","C - CCK - Est. Gral. Urquiza (Línea Mitre): C - Est. Gral. Urquiza (Lí­nea Mitre)",3
"1633","430","140D","JNAMBA140","D - CCK - Av. Congreso y Bucarelli: D - Av. Congreso y Bucarelli",3
"1634","430","140D","JNAMBA140","D - CCK - Av. Congreso y Bucarelli: D - CCK",3
"1497","25","143A","JNAMBA143","A - Pto. Nuevo - Tapiales: A - Pto. Nuevo",3
"1496","25","143A","JNAMBA143","A - Pto. Nuevo - Tapiales: a Tapiales",3
"1498","25","143B","JNAMBA143","B - Pto. Nuevo x Soldado Juan Rava - Tapiales: a Tapiales",3
"1499","25","143B","JNAMBA143","B - Pto. Nuevo x Soldado Juan Rava - Tapiales: B - Pto. Nuevo x Soldado Juan Rava",3
"1500","25","143C","JNAMBA143","C - Pto. Nuevo x Unanué y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: a Tapiales",3
"1501","25","143C","JNAMBA143","C - Pto. Nuevo x Unanué y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz",3
"1502","25","143D","JNAMBA143","D - Pto. Nuevo - Pte. La Noria: a Pte. La Noria",3
"1503","25","143D","JNAMBA143","D - Pto. Nuevo - Pte. La Noria: D - Pto. Nuevo",3
"1505","25","143E","JNAMBA143","E - Pto. Nuevo x Unanué - Villa Celina: a E - Pto. Nuevo x Unanué",3
"1504","25","143E","JNAMBA143","E - Pto. Nuevo x Unanué - Villa Celina: a Villa Celina",3
"1506","25","143F","JNAMBA143","F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: a Tapiales",3
"1507","25","143F","JNAMBA143","F - Pto. Nuevo x Soldado Juan Rava y Av. Gral. Fraco. Fernandez de la Cruz - Tapiales: F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz",3
"1509","25","143G","JNAMBA143","G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a G - Pto. Nuevo x Soldado Juan Rava",3
"1508","25","143G","JNAMBA143","G - Pto. Nuevo x Soldado Juan Rava - Villa Celina: a Villa Celina",3
"1760","516","145A","JNAMBA145","Pza. Italia - Villa Albertina: a Pza. Italia",3
"1759","516","145A","JNAMBA145","Pza. Italia - Villa Albertina: a Villa Albertina",3
"1762","516","145B","JNAMBA145","Pza. Italia x Bº Gral. Savio - Villa Albertina: a Pza. Italia x B° Gral. Savio",3
"1761","516","145B","JNAMBA145","Pza. Italia x Bº Gral. Savio - Villa Albertina: a Villa Albertina",3
"1764","516","145C","JNAMBA145","Pza. Italia - Mercado Central: a Pza. Italia",3
"1763","516","145C","JNAMBA145","Pza. Italia - Mercado Central: a Villa Celina",3
"85","23","146A","JNAMBA146","Ciudadela - Correo Central: a Ciudadela",3
"86","23","146A","JNAMBA146","Ciudadela - Correo Central: a Correo Central",3
"1535","23","146B","JNAMBA146","Correo Central - Ciudadela: a Ciudadela",3
"1536","23","146B","JNAMBA146","Correo Central - Ciudadela: a Correo Central",3
"1554","63","148A","JNAMBA148","Pza. Constitución - Cementerio Fcio. Varela: a Constitución",3
"1553","63","148A","JNAMBA148","Pza. Constitución - Cementerio Fcio. Varela: C - Cementerio",3
"1556","63","148B","JNAMBA148","Pza. Constitución - Paraje el Tropezon: a Constitución",3
"1555","63","148B","JNAMBA148","Pza. Constitución - Paraje el Tropezon: C - Capilla",3
"1558","63","148C","JNAMBA148","Pza. Constitución - Paraje El Alpino: a Constitución",3
"1557","63","148C","JNAMBA148","Pza. Constitución - Paraje El Alpino: C - Alpino",3
"290","63","148D","JNAMBA148","Pza. Constitución - Thevenet y RP 36: a Constitución",3
"289","63","148D","JNAMBA148","Pza. Constitución - Thevenet y RP 36: H - V. del Plata",3
"1560","63","148E","JNAMBA148","Pza. Constitución - Del Campo y Av. Fcio. Varela: a Constitución",3
"1559","63","148E","JNAMBA148","Pza. Constitución - Del Campo y Av. Fcio. Varela: B - Jalón",3
"1564","63","148F","JNAMBA148","Pza. Constitución - Dardo Rocha y Lavalle: a Constitución",3
"1563","63","148F","JNAMBA148","Pza. Constitución - Dardo Rocha y Lavalle: B - Acceso",3
"1562","63","148G","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x 844): a Constitución",3
"1561","63","148G","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x 844): E x 844",3
"1566","63","148H","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Monteverde): a Constitución",3
"1565","63","148H","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Monteverde): F x Monteverde",3
"1568","63","148I","JNAMBA148","Pza. Constitución - Av. Donato Alvarez y Monteverde: a Constitución",3
"1567","63","148I","JNAMBA148","Pza. Constitución - Av. Donato Alvarez y Monteverde: G x San Martí­n",3
"1570","63","148J","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Pasco): a Constitución",3
"1569","63","148J","JNAMBA148","Pza. Constitución - Est. San Francisco Solano (x Pasco): I x Pasco",3
"1749","4","150A","JNAMBA150","Villa Madero - Htal. Ferroviario Ramal Aeronáutico: a Lugano I y II Pompeya x Htal. Aeronáutico",3
"1750","4","150A","JNAMBA150","Villa Madero - Htal. Ferroviario Ramal Aeronáutico: a Retiro Tribunales x Htal. Aeronáutico",3
"1808","4","150B","JNAMBA150","Villa Madero - Htal. Ferroviario Est. Saenz: a Lugano I y II Pompeya x Est. Saenz",3
"1809","4","150B","JNAMBA150","Villa Madero - Htal. Ferroviario Est. Saenz: a Retiro Tribunales x Est. Saenz",3
"1765","8","151A","JNAMBA151","Pza. Constitución - Est. de Transf. Vicente López: a Pte. Saavedra",3
"1766","8","151A","JNAMBA151","Pza. Constitución - Est. de Transf. Vicente López: a Pza. Constitución",3
"88","20","152A","JNAMBA152","La Boca - Olivos: A - a La Boca",3
"87","20","152A","JNAMBA152","La Boca - Olivos: A - a Olivos",3
"1541","20","152B","JNAMBA152","La Boca - Est. Bartolome Mitre: B - a Est. Mitre",3
"1542","20","152B","JNAMBA152","La Boca - Est. Bartolome Mitre: B - a La Boca",3
"240","20","152C","JNAMBA152","Expreso - La Boca - Olivos: C - Semirapido x Autop. a La Boca",3
"239","20","152C","JNAMBA152","Expreso - La Boca - Olivos: C - Semirapido x Autop. a Olivos",3
"1394","82","153A","JNAMBA153","Est. Liniers - Av. Bella Vista y Medina: a B° Nuevo",3
"775","83","154A","JNAMBA154","Pza. Constitución - Est. Lanus: a Est. Lanus",3
"774","83","154A","JNAMBA154","Pza. Constitución - Est. Lanus: a Pza. Constitución",3
"521","31","158A","JNAMBA158","Nueva Pompeya - Lanus: a Est. Lanus",3
"522","31","158A","JNAMBA158","Nueva Pompeya - Lanus: a Nueva Pompeya",3
"1619","72","159A","JNAMBA159","CCK - Rotonda J. María Gutierrez: L (Azul) Alpargatas",3
"1620","72","159A","JNAMBA159","CCK - Rotonda J. María Gutierrez: L (Azul) Correo Central",3
"792","72","159B","JNAMBA159","CCK x Av. La Plata - Rotonda J. María Gutierrez: L (Roja) Alpargatas",3
"793","72","159B","JNAMBA159","CCK x Av. La Plata - Rotonda J. María Gutierrez: L (Roja) Correo Central",3
"801","72","159C","JNAMBA159","CCK - Pueblo Nuevo: L (Roja) Correo Central",3
"800","72","159C","JNAMBA159","CCK - Pueblo Nuevo: L (Roja) Pueblo Nuevo",3
"1611","72","159D","JNAMBA159","CCK x Av. Gral. B. Mitre - Cruce Fcio. Varela: 1 hacia C Central",3
"1610","72","159D","JNAMBA159","CCK x Av. Gral. B. Mitre - Cruce Fcio. Varela: 1 hacia C Varela",3
"1612","72","159E","JNAMBA159","CCK - Est. Berazategui: 2 hacia Berazategui",3
"1613","72","159E","JNAMBA159","CCK - Est. Berazategui: 2 hacia C Central",3
"1614","72","159F","JNAMBA159","CCK - Bº Gráfico: a Correo Central",3
"1615","72","159H","JNAMBA159","Expreso - CCK - Bº Gráfico: a B° Gráfico - Expreso",3
"1616","72","159H","JNAMBA159","Expreso - CCK - Bº Gráfico: a Correo Central - Expreso",3
"1624","72","159I","JNAMBA159","CCK x Autop.La Plata y Acc. Sudeste - Est. Quilmes: Semirapido Quilmes hacia Capital",3
"1623","72","159I","JNAMBA159","CCK x Autop.La Plata y Acc. Sudeste - Est. Quilmes: Semirápido Quilmes x Urquiza",3
"1617","72","159J","JNAMBA159","CCK x Autop.La Plata - Est. Berazategui: Semirápido Begui hacia Begui",3
"1618","72","159J","JNAMBA159","CCK x Autop.La Plata - Est. Berazategui: Semirápido Begui hacia Capital",3
"1626","72","159K","JNAMBA159","CCK x Autop.La Plata - Ex Malteria Hudson: Semirápido Hudson hacia Capital",3
"1625","72","159K","JNAMBA159","CCK x Autop.La Plata - Ex Malteria Hudson: Semirápido Hudson hacia Hudson",3
"814","64","160A","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Alsina: a B° Don Orione x Aguas Arg.. y A.Alsina",3
"815","64","160A","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Alsina: a Cdad. Universitaria x Aguas Arg. y A.Alsina",3
"816","64","160B","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Joaquin V. González: a B° Don Orione x Aguas Arg.. y J. V. González",3
"817","64","160B","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aguas Arg.. y Joaquin V. González: a Cdad Universitaria x Aguas Arg y J. V. González",3
"830","64","160C","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Alsina: a B° Don Orione x Aeroparque y A.Alsina",3
"831","64","160C","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Alsina: a Cdad. Universitaria x Aeroparque y A.Alsina",3
"849","64","160D","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Joaquien González: a B° Don Orione x Aeroparque y J. V. González",3
"850","64","160D","JNAMBA160","Cdad. Universitaria - Bº Don Oriono x Aeroparque y Joaquien González: a Cdad Universitaria x Aeroparque y J.V González",3
"865","64","160E","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Alsina: a B° Don Orione x A.Alsina",3
"866","64","160E","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Alsina: a Palermo x A. Alsina",3
"887","64","160F","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Joaquin V. González: a B° Don Orione x J. V. González",3
"888","64","160F","JNAMBA160","Est. 3 de Febrero - Bº Don Orione x Joaquin V. González: a Palermo x J. V. González",3
"908","64","160G","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aguas Arg.entinas: a Cdad. Universitaria. x Gimnasia",3
"907","64","160G","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aguas Arg.entinas: a Pompeya x Gimnasia",3
"325","64","160H","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aeroparque: a Cdad. Universitaria x Aeroparque",3
"324","64","160H","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aeroparque: a Pompeya x Aeroparque",3
"326","64","160I","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Aeroparque: a B° Don Orione x A. Alsina",3
"327","64","160I","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Aeroparque: a Pompeya x A. Alsina",3
"328","64","160J","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Joaquin V. González: a B° Don Orione x J. V. González",3
"329","64","160J","JNAMBA160","Nueva Pompeya - Nueva Pompeya x Joaquin V. González: a Pompeya x J. V. González",3
"331","64","160K","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aguas Arg.: a Cdad. Universitaria. x Gimnasia",3
"330","64","160K","JNAMBA160","Cdad. Universitaria - Nueva Pompeya x Aguas Arg.: a Est. Lanus x Gimnasia",3
"333","64","160L","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aeroparque: a Cdad. Universitaria x Aeroparque",3
"332","64","160L","JNAMBA160","Cdad. Universitaria - Est. Lanus x Aeroparque: a Est. Lanus x Aeroparque",3
